alarm_id,timestamp,source_system,host,service,severity,alarm_type,message,veri_merkezi,kabin,ortam
ALM-01466,2026-09-10T02:20:14,Prometheus,ao-026-payment,payment-service,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 35 dolu",dc2,rack-C,prod
ALM-01710,2026-09-10T02:20:16,SyslogNG,ao-026-payment,payment-service,1,latency_high,"Yanit suresi p99 esigi asti, 27 ms",dc2,rack-C,prod
ALM-00551,2026-09-10T02:20:18,SyslogNG,ao-020-billing,billing-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 98",dc2,rack-C,prod
ALM-00664,2026-09-10T02:20:18,AppDynamics,ao-028-order,order-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (82 ms),dc2,rack-B,prod
ALM-02021,2026-09-10T02:20:22,AppDynamics,ao-015-subscriber,subscriber-service,2,cpu_high,CPU kullanimi yuzde 21,dc1,rack-A,prod
ALM-02748,2026-09-10T02:20:22,Prometheus,ao-049-invoice,invoice-batch,3,cpu_high,CPU kullanimi yuzde 21,dc1,rack-B,prod
ALM-00647,2026-09-10T02:20:24,AppDynamics,ao-027-order,order-service,3,txn_fail,"Islem basarisiz, hata orani yuzde 82",dc1,rack-A,prod
ALM-00677,2026-09-10T02:20:24,OBM,ao-021-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 89 ms",dc1,rack-A,prod
ALM-02270,2026-09-10T02:20:25,SyslogNG,ao-005-mobile,mobile-bff,2,backup_warn,Yedekleme isi 81 dakika gecikmeli tamamlandi,dc1,rack-C,prod
ALM-02481,2026-09-10T02:20:29,OBM,ao-014-session,session-service,3,cert_expiry,Sertifika 88 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00550,2026-09-10T02:20:30,Prometheus,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 96",dc2,rack-C,prod
ALM-00713,2026-09-10T02:20:32,SyslogNG,ao-023-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (93 ms),dc1,rack-C,prod
ALM-01254,2026-09-10T02:20:34,SyslogNG,ao-055-sms,sms-gateway,2,ntp_drift,Saat sapmasi 88 ms,dc1,rack-B,prod
ALM-00600,2026-09-10T02:20:46,AppDynamics,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 78 ms",dc2,rack-A,prod
ALM-00747,2026-09-10T02:20:46,OBM,ao-013-session,session-service,3,gc_pressure,"GC duraklama suresi 80 ms, esik asildi",dc1,rack-B,prod
ALM-00765,2026-09-10T02:20:46,Prometheus,ao-014-session,session-service,3,gc_pressure,"GC duraklama suresi 80 ms, esik asildi",dc2,rack-C,prod
ALM-00729,2026-09-10T02:20:47,OBM,ao-012-session,session-service,3,gc_pressure,"GC duraklama suresi 80 ms, esik asildi",dc2,rack-A,prod
ALM-00618,2026-09-10T02:20:49,SyslogNG,ao-025-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 77 ms",dc1,rack-B,prod
ALM-02223,2026-09-10T02:20:52,AppDynamics,ao-043-load,load-balancer,1,backup_warn,Yedekleme isi 66 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-02938,2026-09-10T02:20:55,Prometheus,ao-004-mobile,mobile-bff,4,backup_warn,Yedekleme isi 75 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-02473,2026-09-10T02:20:56,SyslogNG,ao-040-message,message-queue,2,mem_high,Bellek kullanimi yuzde 71 seviyesinde,dc2,rack-B,prod
ALM-01602,2026-09-10T02:20:59,Zabbix,ao-045-dns,dns-resolver,1,network_flap,Arayuz ens192 link durumu 54 kez degisti,dc1,rack-A,prod
ALM-00678,2026-09-10T02:21:01,Zabbix,ao-021-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 77 ms",dc1,rack-A,prod
ALM-02207,2026-09-10T02:21:01,Zabbix,ao-040-message,message-queue,2,backup_warn,Yedekleme isi 49 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-00501,2026-09-10T02:21:04,Zabbix,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 87",dc2,rack-A,prod
ALM-00552,2026-09-10T02:21:04,OBM,ao-020-billing,billing-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc2,rack-C,prod
ALM-02010,2026-09-10T02:21:04,AppDynamics,ao-041-object,object-store,1,mem_high,Bellek kullanimi yuzde 60 seviyesinde,dc1,rack-C,prod
ALM-01815,2026-09-10T02:21:10,Prometheus,ao-010-auth,auth-service,2,cert_expiry,Sertifika 58 gun icinde suresi dolacak,dc2,rack-B,prod
ALM-00583,2026-09-10T02:21:11,Zabbix,ao-049-invoice,invoice-batch,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc1,rack-B,prod
ALM-00582,2026-09-10T02:21:12,Prometheus,ao-049-invoice,invoice-batch,5,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc1,rack-B,prod
ALM-02997,2026-09-10T02:21:13,Zabbix,ao-054-payment,payment-provider-gw,3,mem_high,Bellek kullanimi yuzde 37 seviyesinde,dc2,rack-A,prod
ALM-00648,2026-09-10T02:21:14,AppDynamics,ao-027-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 83 ms",dc1,rack-A,prod
ALM-00528,2026-09-10T02:21:15,OBM,ao-019-billing,billing-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 98",dc1,rack-B,prod
ALM-00601,2026-09-10T02:21:15,Prometheus,ao-024-payment,payment-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (99 ms),dc2,rack-A,prod
ALM-01396,2026-09-10T02:21:19,SyslogNG,ao-053-payment,payment-provider-gw,2,cert_expiry,Sertifika 40 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-00665,2026-09-10T02:21:21,Zabbix,ao-028-order,order-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (78 ms),dc2,rack-B,prod
ALM-02162,2026-09-10T02:21:23,SyslogNG,ao-031-subscriber,subscriber-db,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 26 dolu",dc1,rack-B,prod
ALM-00502,2026-09-10T02:21:25,Prometheus,ao-018-billing,billing-service,5,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 70",dc2,rack-A,prod
ALM-00529,2026-09-10T02:21:26,SyslogNG,ao-019-billing,billing-service,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 85",dc1,rack-B,prod
ALM-00631,2026-09-10T02:21:26,AppDynamics,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 84 ms",dc2,rack-C,prod
ALM-02536,2026-09-10T02:21:29,Prometheus,ao-031-subscriber,subscriber-db,3,ntp_drift,Saat sapmasi 32 ms,dc1,rack-B,prod
ALM-02585,2026-09-10T02:21:33,SyslogNG,ao-045-dns,dns-resolver,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 27 saniye",dc1,rack-A,prod
ALM-02439,2026-09-10T02:21:39,Prometheus,ao-018-billing,billing-service,2,latency_high,"Yanit suresi p99 esigi asti, 52 ms",dc2,rack-A,prod
ALM-00649,2026-09-10T02:21:43,OBM,ao-027-order,order-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (71 ms),dc1,rack-A,prod
ALM-00714,2026-09-10T02:21:45,OBM,ao-023-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 77 ms",dc1,rack-C,prod
ALM-00696,2026-09-10T02:21:47,Zabbix,ao-022-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 89 ms",dc2,rack-B,prod
ALM-02746,2026-09-10T02:21:47,OBM,ao-042-load,load-balancer,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 65 saniye",dc2,rack-A,prod
ALM-01817,2026-09-10T02:21:50,SyslogNG,ao-048-batch,batch-scheduler,1,network_flap,Arayuz eth1 link durumu 49 kez degisti,dc2,rack-A,prod
ALM-02968,2026-09-10T02:21:50,AppDynamics,ao-043-load,load-balancer,2,ntp_drift,Saat sapmasi 52 ms,dc1,rack-B,prod
ALM-00503,2026-09-10T02:22:01,Zabbix,ao-018-billing,billing-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 78",dc2,rack-A,prod
ALM-01938,2026-09-10T02:22:06,Prometheus,ao-014-session,session-service,2,cert_expiry,Sertifika 87 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00697,2026-09-10T02:22:09,Prometheus,ao-022-charging,charging-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (91 ms),dc2,rack-B,prod
ALM-00553,2026-09-10T02:22:13,OBM,ao-020-billing,billing-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 94",dc2,rack-C,prod
ALM-00584,2026-09-10T02:22:13,AppDynamics,ao-049-invoice,invoice-batch,5,txn_fail,"Islem basarisiz, hata orani yuzde 96",dc1,rack-B,prod
ALM-02833,2026-09-10T02:22:14,SyslogNG,ao-001-api,api-gateway,1,ntp_drift,Saat sapmasi 62 ms,dc1,rack-B,prod
ALM-02987,2026-09-10T02:22:20,OBM,ao-022-charging,charging-service,2,mem_high,Bellek kullanimi yuzde 55 seviyesinde,dc2,rack-B,prod
ALM-02974,2026-09-10T02:22:25,Zabbix,ao-025-payment,payment-service,1,ntp_drift,Saat sapmasi 31 ms,dc1,rack-B,prod
ALM-00602,2026-09-10T02:22:26,SyslogNG,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 98 ms",dc2,rack-A,prod
ALM-00554,2026-09-10T02:22:29,OBM,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 70",dc2,rack-C,prod
ALM-01715,2026-09-10T02:22:31,OBM,ao-021-charging,charging-service,1,mem_high,Bellek kullanimi yuzde 37 seviyesinde,dc1,rack-A,prod
ALM-00715,2026-09-10T02:22:32,AppDynamics,ao-023-charging,charging-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (72 ms),dc1,rack-C,prod
ALM-01864,2026-09-10T02:22:32,Prometheus,ao-003-api,api-gateway,4,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 64 dolu",dc1,rack-A,prod
ALM-00632,2026-09-10T02:22:33,SyslogNG,ao-026-payment,payment-service,3,txn_fail,"Islem basarisiz, hata orani yuzde 83",dc2,rack-C,prod
ALM-00530,2026-09-10T02:22:34,Prometheus,ao-019-billing,billing-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc1,rack-B,prod
ALM-01977,2026-09-10T02:22:36,OBM,ao-038-cache,cache-cluster,2,cert_expiry,Sertifika 60 gun icinde suresi dolacak,dc2,rack-C,prod
ALM-00585,2026-09-10T02:22:37,Zabbix,ao-049-invoice,invoice-batch,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 92",dc1,rack-B,prod
ALM-00679,2026-09-10T02:22:37,Zabbix,ao-021-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 92 ms",dc1,rack-A,prod
ALM-01692,2026-09-10T02:22:38,SyslogNG,ao-051-report,report-batch,3,latency_high,"Yanit suresi p99 esigi asti, 37 ms",dc1,rack-A,prod
ALM-02406,2026-09-10T02:22:38,AppDynamics,ao-049-invoice,invoice-batch,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 59 saniye",dc1,rack-B,prod
ALM-01874,2026-09-10T02:22:41,Zabbix,ao-011-auth,auth-service,3,mem_high,Bellek kullanimi yuzde 43 seviyesinde,dc1,rack-C,prod
ALM-00531,2026-09-10T02:22:43,Zabbix,ao-019-billing,billing-service,4,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 75",dc1,rack-B,prod
ALM-01325,2026-09-10T02:22:47,AppDynamics,ao-043-load,load-balancer,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 31 saniye",dc1,rack-B,prod
ALM-02304,2026-09-10T02:22:47,AppDynamics,ao-007-web,web-bff,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 71 dolu",dc1,rack-B,prod
ALM-00633,2026-09-10T02:22:48,OBM,ao-026-payment,payment-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (95 ms),dc2,rack-C,prod
ALM-02341,2026-09-10T02:22:51,OBM,ao-004-mobile,mobile-bff,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 55 saniye",dc2,rack-B,prod
ALM-00504,2026-09-10T02:23:00,AppDynamics,ao-018-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc2,rack-A,prod
ALM-02316,2026-09-10T02:23:00,SyslogNG,ao-027-order,order-service,1,network_flap,Arayuz eth1 link durumu 53 kez degisti,dc1,rack-A,prod
ALM-02402,2026-09-10T02:23:09,OBM,ao-033-subscriber,subscriber-db,1,cpu_high,CPU kullanimi yuzde 53,dc1,rack-A,prod
ALM-00698,2026-09-10T02:23:18,Prometheus,ao-022-charging,charging-service,3,txn_fail,"Islem basarisiz, hata orani yuzde 90",dc2,rack-B,prod
ALM-02578,2026-09-10T02:23:19,SyslogNG,ao-030-notification,notification-service,1,ntp_drift,Saat sapmasi 44 ms,dc2,rack-A,prod
ALM-00716,2026-09-10T02:23:20,OBM,ao-023-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 86 ms",dc1,rack-C,prod
ALM-00555,2026-09-10T02:23:25,Prometheus,ao-020-billing,billing-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc2,rack-C,prod
ALM-00603,2026-09-10T02:23:26,OBM,ao-024-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 77 ms",dc2,rack-A,prod
ALM-00680,2026-09-10T02:23:31,OBM,ao-021-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 98 ms",dc1,rack-A,prod
ALM-02886,2026-09-10T02:23:33,AppDynamics,ao-050-reconciliation,reconciliation-batch,2,latency_high,"Yanit suresi p99 esigi asti, 85 ms",dc2,rack-C,prod
ALM-00681,2026-09-10T02:23:34,OBM,ao-021-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (75 ms),dc1,rack-A,prod
ALM-00650,2026-09-10T02:23:35,AppDynamics,ao-027-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc1,rack-A,prod
ALM-02823,2026-09-10T02:23:36,Prometheus,ao-042-load,load-balancer,2,log_rotate,"Log rotasyonu beklenenden uzun surdu, 50 saniye",dc2,rack-A,prod
ALM-00699,2026-09-10T02:23:38,AppDynamics,ao-022-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (76 ms),dc2,rack-B,prod
ALM-01648,2026-09-10T02:23:42,AppDynamics,ao-012-session,session-service,2,latency_high,"Yanit suresi p99 esigi asti, 81 ms",dc2,rack-A,prod
ALM-02411,2026-09-10T02:23:42,Zabbix,ao-017-subscriber,subscriber-service,2,mem_high,Bellek kullanimi yuzde 60 seviyesinde,dc1,rack-C,prod
ALM-00604,2026-09-10T02:23:46,OBM,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 85 ms",dc2,rack-A,prod
ALM-00634,2026-09-10T02:23:49,OBM,ao-026-payment,payment-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (99 ms),dc2,rack-C,prod
ALM-00717,2026-09-10T02:23:52,OBM,ao-023-charging,charging-service,3,latency_high,"Yanit suresi p99 esigi asti, 84 ms",dc1,rack-C,prod
ALM-00505,2026-09-10T02:23:54,SyslogNG,ao-018-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 77",dc2,rack-A,prod
ALM-00651,2026-09-10T02:23:54,AppDynamics,ao-027-order,order-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-A,prod
ALM-00586,2026-09-10T02:23:55,SyslogNG,ao-049-invoice,invoice-batch,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 76",dc1,rack-B,prod
ALM-02464,2026-09-10T02:23:57,SyslogNG,ao-029-catalog,catalog-service,2,latency_high,"Yanit suresi p99 esigi asti, 56 ms",dc1,rack-C,prod
ALM-02816,2026-09-10T02:24:00,OBM,ao-036-billing,billing-db,1,mem_high,Bellek kullanimi yuzde 87 seviyesinde,dc2,rack-A,prod
ALM-02250,2026-09-10T02:24:05,AppDynamics,ao-005-mobile,mobile-bff,3,cert_expiry,Sertifika 59 gun icinde suresi dolacak,dc1,rack-C,prod
ALM-02264,2026-09-10T02:24:10,Zabbix,ao-029-catalog,catalog-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 54 saniye",dc1,rack-C,prod
ALM-02723,2026-09-10T02:24:12,Zabbix,ao-007-web,web-bff,1,mem_high,Bellek kullanimi yuzde 71 seviyesinde,dc1,rack-B,prod
ALM-00556,2026-09-10T02:24:13,AppDynamics,ao-020-billing,billing-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 76",dc2,rack-C,prod
ALM-02732,2026-09-10T02:24:14,Zabbix,ao-009-auth,auth-service,3,latency_high,"Yanit suresi p99 esigi asti, 49 ms",dc1,rack-A,prod
ALM-02186,2026-09-10T02:24:24,OBM,ao-051-report,report-batch,1,cpu_high,CPU kullanimi yuzde 58,dc1,rack-A,prod
ALM-02883,2026-09-10T02:24:25,Prometheus,ao-038-cache,cache-cluster,1,backup_warn,Yedekleme isi 36 dakika gecikmeli tamamlandi,dc2,rack-C,prod
ALM-02333,2026-09-10T02:24:30,OBM,ao-044-load,load-balancer,2,ntp_drift,Saat sapmasi 25 ms,dc2,rack-C,prod
ALM-00700,2026-09-10T02:24:33,OBM,ao-022-charging,charging-service,4,latency_high,"Yanit suresi p99 esigi asti, 83 ms",dc2,rack-B,prod
ALM-00652,2026-09-10T02:24:34,Zabbix,ao-027-order,order-service,4,latency_high,"Yanit suresi p99 esigi asti, 76 ms",dc1,rack-A,prod
ALM-00557,2026-09-10T02:24:35,Zabbix,ao-020-billing,billing-service,5,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc2,rack-C,prod
ALM-00748,2026-09-10T02:24:36,Zabbix,ao-013-session,session-service,4,gc_pressure,"GC duraklama suresi 82 ms, esik asildi",dc1,rack-B,prod
ALM-01735,2026-09-10T02:24:36,AppDynamics,ao-015-subscriber,subscriber-service,1,log_rotate,"Log rotasyonu beklenenden uzun surdu, 60 saniye",dc1,rack-A,prod
ALM-00587,2026-09-10T02:24:40,OBM,ao-049-invoice,invoice-batch,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc1,rack-B,prod
ALM-01370,2026-09-10T02:24:41,Zabbix,ao-036-billing,billing-db,3,backup_warn,Yedekleme isi 25 dakika gecikmeli tamamlandi,dc2,rack-A,prod
ALM-00506,2026-09-10T02:24:45,OBM,ao-018-billing,billing-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 71",dc2,rack-A,prod
ALM-02575,2026-09-10T02:24:45,Zabbix,ao-052-payment,payment-provider-gw,1,latency_high,"Yanit suresi p99 esigi asti, 45 ms",dc2,rack-B,prod
ALM-01952,2026-09-10T02:24:49,Prometheus,ao-026-payment,payment-service,2,mem_high,Bellek kullanimi yuzde 25 seviyesinde,dc2,rack-C,prod
ALM-01705,2026-09-10T02:24:51,OBM,ao-029-catalog,catalog-service,2,mem_high,Bellek kullanimi yuzde 60 seviyesinde,dc1,rack-C,prod
ALM-00718,2026-09-10T02:24:55,SyslogNG,ao-023-charging,charging-service,3,txn_fail,"Islem basarisiz, hata orani yuzde 97",dc1,rack-C,prod
ALM-02247,2026-09-10T02:24:55,Prometheus,ao-020-billing,billing-service,2,mem_high,Bellek kullanimi yuzde 38 seviyesinde,dc2,rack-C,prod
ALM-00766,2026-09-10T02:25:00,OBM,ao-014-session,session-service,4,gc_pressure,"GC duraklama suresi 82 ms, esik asildi",dc2,rack-C,prod
ALM-02124,2026-09-10T02:25:02,SyslogNG,ao-034-billing,billing-db,1,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 36 dolu",dc2,rack-B,prod
ALM-00507,2026-09-10T02:25:05,Prometheus,ao-018-billing,billing-service,4,db_conn_pool,"Baglanti havuzu tukendi, bekleyen istek sayisi 73",dc2,rack-A,prod
ALM-02110,2026-09-10T02:25:06,AppDynamics,ao-006-mobile,mobile-bff,1,cpu_high,CPU kullanimi yuzde 75,dc2,rack-A,prod
ALM-02335,2026-09-10T02:25:08,SyslogNG,ao-056-kyc,kyc-provider-gw,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 50 dolu",dc2,rack-C,prod
ALM-00605,2026-09-10T02:25:09,Zabbix,ao-024-payment,payment-service,3,latency_high,"Yanit suresi p99 esigi asti, 91 ms",dc2,rack-A,prod
ALM-00682,2026-09-10T02:25:14,Zabbix,ao-021-charging,charging-service,4,txn_fail,"Islem basarisiz, hata orani yuzde 95",dc1,rack-A,prod
ALM-00508,2026-09-10T02:25:15,SyslogNG,ao-018-billing,billing-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc2,rack-A,prod
ALM-01745,2026-09-10T02:25:17,OBM,ao-041-object,object-store,3,mem_high,Bellek kullanimi yuzde 32 seviyesinde,dc1,rack-C,prod
ALM-00588,2026-09-10T02:25:19,OBM,ao-049-invoice,invoice-batch,5,http_5xx,"HTTP 5xx hata orani esigi asti, oran yuzde 76",dc1,rack-B,prod
ALM-00730,2026-09-10T02:25:19,Prometheus,ao-012-session,session-service,4,gc_pressure,"GC duraklama suresi 82 ms, esik asildi",dc2,rack-A,prod
ALM-00635,2026-09-10T02:25:20,Zabbix,ao-026-payment,payment-service,4,latency_high,"Yanit suresi p99 esigi asti, 78 ms",dc2,rack-C,prod
ALM-01801,2026-09-10T02:25:26,OBM,ao-005-mobile,mobile-bff,3,network_flap,Arayuz eth1 link durumu 35 kez degisti,dc1,rack-C,prod
ALM-02339,2026-09-10T02:25:27,AppDynamics,ao-056-kyc,kyc-provider-gw,2,latency_high,"Yanit suresi p99 esigi asti, 88 ms",dc2,rack-C,prod
ALM-01682,2026-09-10T02:25:30,Zabbix,ao-009-auth,auth-service,4,ntp_drift,Saat sapmasi 35 ms,dc1,rack-A,prod
ALM-01566,2026-09-10T02:25:32,Prometheus,ao-040-message,message-queue,2,backup_warn,Yedekleme isi 45 dakika gecikmeli tamamlandi,dc2,rack-B,prod
ALM-02408,2026-09-10T02:25:32,Prometheus,ao-040-message,message-queue,3,ntp_drift,Saat sapmasi 67 ms,dc2,rack-B,prod
ALM-02780,2026-09-10T02:25:34,OBM,ao-039-message,message-queue,1,backup_warn,Yedekleme isi 77 dakika gecikmeli tamamlandi,dc1,rack-A,prod
ALM-01653,2026-09-10T02:25:35,Prometheus,ao-022-charging,charging-service,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 72 dolu",dc2,rack-B,prod
ALM-00606,2026-09-10T02:25:39,AppDynamics,ao-024-payment,payment-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (71 ms),dc2,rack-A,prod
ALM-01935,2026-09-10T02:25:39,SyslogNG,ao-002-api,api-gateway,2,mem_high,Bellek kullanimi yuzde 73 seviyesinde,dc2,rack-C,prod
ALM-02099,2026-09-10T02:25:40,AppDynamics,ao-015-subscriber,subscriber-service,4,log_rotate,"Log rotasyonu beklenenden uzun surdu, 34 saniye",dc1,rack-A,prod
ALM-02985,2026-09-10T02:25:42,AppDynamics,ao-004-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 31 ms,dc2,rack-B,prod
ALM-02491,2026-09-10T02:25:44,SyslogNG,ao-011-auth,auth-service,3,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 42 dolu",dc1,rack-C,prod
ALM-01539,2026-09-10T02:25:49,Zabbix,ao-055-sms,sms-gateway,2,disk_warn,"Disk kullanimi uyari seviyesinde, yuzde 58 dolu",dc1,rack-B,prod
ALM-02857,2026-09-10T02:25:51,OBM,ao-012-session,session-service,2,network_flap,Arayuz eth1 link durumu 76 kez degisti,dc2,rack-A,prod
ALM-02366,2026-09-10T02:25:57,OBM,ao-030-notification,notification-service,4,latency_high,"Yanit suresi p99 esigi asti, 30 ms",dc2,rack-A,prod
ALM-00558,2026-09-10T02:26:00,Zabbix,ao-020-billing,billing-service,5,txn_fail,"Islem basarisiz, hata orani yuzde 79",dc2,rack-C,prod
ALM-02737,2026-09-10T02:26:01,Prometheus,ao-004-mobile,mobile-bff,2,ntp_drift,Saat sapmasi 23 ms,dc2,rack-B,prod
ALM-00701,2026-09-10T02:26:03,Prometheus,ao-022-charging,charging-service,3,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (87 ms),dc2,rack-B,prod
ALM-01883,2026-09-10T02:26:04,Zabbix,ao-043-load,load-balancer,3,log_rotate,"Log rotasyonu beklenenden uzun surdu, 86 saniye",dc1,rack-B,prod
ALM-02265,2026-09-10T02:26:05,Prometheus,ao-001-api,api-gateway,3,ntp_drift,Saat sapmasi 72 ms,dc1,rack-B,prod
ALM-00683,2026-09-10T02:26:08,Zabbix,ao-021-charging,charging-service,4,timeout,billing-service servisine yapilan cagri zaman asimina ugradi (80 ms),dc1,rack-A,prod
ALM-02771,2026-09-10T02:26:09,Zabbix,ao-031-subscriber,subscriber-db,3,backup_warn,Yedekleme isi 32 dakika gecikmeli tamamlandi,dc1,rack-B,prod
ALM-00559,2026-09-10T02:26:12,Prometheus,ao-020-billing,billing-service,4,db_write_fail,"Veritabani yazma islemi basarisiz, tablespace genisletilemedi",dc2,rack-C,prod
